2732
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.61088878,0.07387314,0.57053417,0.5439195,6.026298,2.0431328,3.2807229,2,1,0,2000
2,0.23726179,0.033414781,0.58840907,0.77224678,5.5445189,0.75824946,1.5501012,6,1,0,25000
3,0.52401155,0.26858047,0.51320314,0.62441891,4.742753,1.9502439,6.1865349,5,1,0,6000
4,-0.32975754,0.34731826,-0.87769622,0.016710168,0.53889674,1.9725176,4.2535663,8,1,0,13000
5,-0.035999037,-0.98325229,0.11057646,0.14032772,6.1546907,1.1022583,1.1091112,18,1,0,345000
6,-0.75274694,0.3185631,0.16633771,0.55156267,0.68189633,2.7357409,4.9684048,8,1,0,37000
7,0.37000683,0.063804053,-0.92605102,0.038125057,4.8420033,0.76980275,4.5004816,3,1,1,14000
8,-0.34208673,-0.0600814,0.3236357,0.88012886,1.7633358,1.9952821,2.4525518,8,1,0,23000
9,-0.23665941,0.062904581,0.21306251,0.94585395,1.5308889,2.4403124,4.171813,8,1,0,6000
10,-0.52761763,0.088056155,0.23235673,0.81232762,6.2395782,1.8140701,0.88684231,13,1,0,88000
11,0.27719823,-0.4470942,0.66935027,0.52463138,1.2197751,1.1079063,3.2513769,30,1,1,426000
12,0.056340873,-0.56097484,-0.50560296,0.65306866,5.7886095,1.7397069,1.4626918,40,1,0,728000
13,0.88080943,-0.11134735,0.19869865,0.41508487,1.3785599,2.2906322,2.4218297,32,1,0,299000
14,-0.79492748,0.57248151,0.1802959,0.088592112,3.9884245,1.7802647,0.17560169,3,1,0,6000
15,0.16195865,-0.55022776,-0.56740111,0.59082544,3.6993077,1.2023536,2.8063188,5,1,0,4000
16,0.16932078,-0.45831618,0.2794728,0.82654202,1.326781,2.267117,5.4351678,1,1,0,1000
17,0.37936041,-0.11034999,0.68478626,0.61235315,3.088825,0.21344109,0.64797407,11,1,0,65000
18,0.079110064,0.31361628,-0.87088388,0.37006441,5.6342778,0.65872574,2.9868777,10,1,1,93000
19,-0.59522462,-0.6903525,-0.16114232,0.37835732,1.2618921,2.2939572,5.8265581,4,1,1,4000
20,0.55707228,0.66960222,0.48650444,0.067948081,2.5864425,2.114598,0.83268672,2,1,1,8000
21,0.78445488,-0.17324297,-0.58932126,0.085545003,1.7666502,1.3212183,4.3133402,3,1,0,5000
22,0.67606783,0.60402924,-0.11629785,0.40565482,4.1499772,2.2702999,2.6916142,49,1,1,2423000
23,0.26770422,-0.44063222,0.41600415,0.74907827,1.6098005,1.0833678,3.6594946,5,1,1,9000
24,-0.01761649,0.9044981,-0.1965957,0.37805158,2.3257563,1.961877,1.4501585,5,1,0,20000
25,0.51928878,0.42483273,0.73781097,0.074102879,4.0907226,0.72174597,6.2042279,1,1,0,1000
26,-0.7052263,0.43680558,0.15009871,0.53789133,5.4565072,1.9565814,0.28242242,25,1,1,456000
27,0.48243555,-0.77312958,-0.25480816,0.32341835,0.25961035,1.7168399,5.3361068,7,1,0,17000
28,-0.035999037,-0.98325229,0.11057646,0.14032772,1.1467214,3.0706029,5.2775545,6,1,0,35000
29,0.5817458,-0.79502767,-0.16301028,0.054133549,3.4526701,2.7963531,5.3308516,3,1,1,4000
30,-0.62909877,0.34545162,0.53255945,0.44864056,0.81138086,0.83886933,5.5376663,1,1,0,1000
31,0.5196538,-0.71060622,-0.44981763,0.15054172,5.5524015,2.1464264,3.6580241,4,1,0,6000
32,0.24262874,-0.22704913,0.33836889,0.88038993,2.0224195,0.67747176,3.5268984,12,1,1,162000
33,-0.46478796,0.82457888,-0.3219896,0.019093407,4.2611084,2.7255318,0.48162678,1,1,0,1000
34,0.024908893,0.80398917,-0.48020735,0.34983113,5.6226149,1.8692453,2.5429657,6,1,1,10000
35,0.12097251,0.28833029,0.43710169,0.84331095,2.1779215,2.1435075,5.64186,3,1,0,1000
36,0.34551328,-0.022434145,0.67641932,0.65005708,4.8342299,2.3756411,2.0671103,3,1,0,2000
37,-0.32223165,0.00024200199,0.56057847,0.76283586,2.2971218,1.1804849,1.4583842,8,1,0,13000
38,-0.26156083,-0.59962898,0.21066433,0.72639626,1.7677578,2.7750783,5.8997736,14,1,0,75000
39,0.7005012,0.63105428,0.27698877,0.18532595,2.8937542,2.4620545,1.427173,8,1,1,29000
40,-0.25884023,-0.010170297,0.95423418,0.1494507,4.9070172,0.5240562,4.828474,8,1,1,47000
41,0.53356332,-0.7838909,0.31713238,0.015885269,4.3007503,0.37807882,0.68857855,8,1,0,58000
42,0.85172641,0.1370381,-0.42244655,0.27806753,5.6215277,2.788579,3.4645927,9,1,0,24000
43,0.10203987,-0.85416746,-0.096955501,0.50058514,1.8810097,2.0714834,4.7848067,16,1,1,343000
44,0.0080272835,-0.74311775,0.4934566,0.45189834,1.9757738,2.1675465,2.7564554,1,1,0,1000
