1423
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.3896822,-0.58847117,-0.65742326,0.26390183,4.2218657,0.59306741,6.0713234,9,1,0,27000
2,-0.29488921,0.89196551,-0.21650268,0.26563969,1.0832072,0.86045909,0.36905304,13,1,0,59250
3,-0.10667597,-0.2445478,0.37657887,0.887133,0.75802481,0.54014677,4.7222838,2,1,1,2625
4,0.12510192,0.60461181,0.53370595,0.57788593,3.2798917,2.1960771,1.8619132,10,1,0,13875
5,-0.30858743,0.52364111,-0.43721858,0.66288286,2.3282528,1.3803079,0.38425827,1,1,0,375
6,-0.91850984,0.31388012,-0.1882367,0.14961906,0.56992018,2.6559222,1.2284926,4,1,1,8125
7,0.072684832,0.7468937,-0.66067719,0.019296987,4.212882,1.8011701,3.7897274,5,1,0,3625
8,-0.33767283,0.45702431,-0.53521109,0.6250239,6.0568595,1.2087253,1.642612,7,1,1,12875
9,-0.83063251,-0.27329814,0.44073504,0.20275711,5.1311798,1.0802188,3.6339741,23,1,0,165500
10,0.38266712,0.3011685,0.5308947,0.6935519,4.5137129,1.0825342,2.1077242,2,1,0,375
11,-0.48198751,0.27197573,0.80823338,0.20118658,3.3537793,1.4377358,3.8216529,5,1,0,9625
12,-0.29729864,-0.81566828,0.44776744,0.21401669,0.096343815,2.1029639,3.9369767,7,1,1,32000
13,0.64088857,0.10926323,0.52339381,0.55080158,3.3637836,2.4690495,2.6417887,1,1,0,125
14,0.4137437,0.0119361,0.65971446,0.62725639,2.3598204,0.85350311,2.3021383,36,1,1,588125
15,0.60203344,0.0024417036,-0.69076186,0.40049702,4.1910181,1.2921031,4.1829066,4,1,1,4125
16,0.24286076,0.85921842,-0.31544259,0.32133844,3.5275872,2.2205939,3.404068,11,1,0,11250
17,-0.099513203,0.91806746,0.052827395,0.38007697,1.5397252,2.6852231,3.1046419,4,1,0,5000
18,0.45502022,0.043973185,0.10770984,0.8828485,5.6689477,2.1734719,5.4384584,11,1,0,30625
19,-0.14039516,-0.4796164,0.70744348,0.49978098,3.1312621,1.9651521,5.2824421,13,1,0,73125
20,0.085419767,-0.31128001,0.2126244,0.9222793,3.3775892,2.3044221,3.7186296,17,1,0,79750
21,0.43252298,-0.15531999,-0.34119725,0.81999028,4.946866,1.9837263,4.9487071,11,1,0,23500
22,0.62223911,-0.076513708,-0.21179494,0.74973798,3.2945597,1.3552017,3.5392616,12,1,1,164000
23,0.9879747,-0.13382985,-0.077119999,0.0069335508,5.9409738,0.7449708,5.8032703,7,1,0,14375
24,0.66400647,-0.24071532,-0.64396125,0.29405019,2.8953857,1.6214331,1.1076162,13,1,0,61500
25,0.806871,-0.31329674,-0.18778548,0.46426383,3.1555877,2.0925386,3.8963227,19,1,1,209875
26,-0.3949917,0.21568188,0.80127817,0.39422849,4.298665,0.26577914,3.2367795,8,1,0,13750
27,-0.128849,0.099690259,-0.83413345,0.52695459,4.0036483,2.4802158,2.5652175,1,1,0,875
28,0.12311558,0.51669621,0.63518268,0.56072325,3.6308963,1.1199415,0.95712942,13,1,1,57500
29,-0.49250925,0.75971556,0.23402941,0.35425577,4.7037482,2.2646,0.41182384,4,1,1,19250
30,-0.47335052,0.32183191,0.78909212,0.22292857,4.3906169,1.2188483,5.584836,13,1,1,195375
31,0.62132013,0.37778401,0.12747659,0.67452967,6.232307,1.2800558,2.6991944,11,1,0,38375
32,0.67685944,0.45889565,0.10842364,0.5652613,0.59471029,0.8180573,0.54580218,4,1,0,3875
33,0.6463722,0.067178458,-0.43662405,0.62213296,4.6803331,1.8238654,5.7199831,10,1,0,22375
34,0.036586124,-0.047612395,-0.3431457,0.937361,5.6173968,1.5425935,2.003757,22,1,0,81500
35,-0.0043637557,0.91813755,0.04102239,0.39410853,4.6134262,2.3267615,1.462328,19,1,1,227625
36,-0.11429127,0.052180015,-0.99196267,0.014993099,3.6154821,0.77313441,0.53873801,10,1,0,57375
37,0.43252298,-0.15531999,-0.34119725,0.81999028,1.0485634,0.56979102,1.3383522,35,1,0,506375
38,-0.026658872,0.54175174,-0.11639487,0.83201355,6.0103006,2.1496022,5.7474685,28,1,0,251375
39,-0.94375098,0.31718662,-0.093298994,0.0046983245,1.1962503,2.9544854,1.8447119,12,1,1,81875
40,-0.69149983,-0.44022334,0.38061431,0.42797682,1.1273929,0.25194454,1.9839728,4,1,0,11375
41,0.84537089,-0.52597165,-0.025839847,0.089633778,2.8656971,2.9547529,3.9788327,8,1,1,88000
42,0.58225244,0.14996521,-0.58651167,0.54267538,4.2178741,1.2901415,3.7137108,9,1,1,30500
43,-0.36747801,-0.20816883,0.099007361,0.9010123,0.40596199,0.87205917,5.6583323,4,1,1,15250
44,-0.78030586,-0.22919701,0.57007664,0.11663652,4.8685107,1.8852444,5.3233066,4,1,0,2625
45,0.43912256,0.13413812,0.79213405,0.4021219,2.3370066,0.9540835,1.7440741,33,1,1,818750
46,-0.41607383,-0.36692351,0.45919046,0.69382548,0.13806592,1.1761309,4.9758344,4,1,1,15500
47,-0.79525548,-0.4072409,-0.38463965,0.23189627,1.5015241,2.2099955,0.55498159,6,1,1,46500
48,-0.36121511,-0.8881973,-0.26405656,0.10441895,4.1888361,2.4726746,2.1933918,9,1,0,12375
49,0.43757266,-0.85643834,-0.068789154,0.26516324,2.2969692,2.5866165,4.4938688,3,1,1,12500
50,0.01774673,-0.33031541,0.39987883,0.85479456,6.2146297,1.3503712,4.7827229,19,1,0,129250
51,0.2133465,-0.50698686,-0.55062801,0.62789834,2.6890416,1.1648426,5.0339971,64,1,1,2567500
52,-0.94849801,0.023025444,-0.025546184,0.31491056,0.056673855,2.4986875,0.1052157,8,1,1,42375
53,0.22529233,-0.0043158736,0.97279477,0.053806987,3.8131258,0.86721444,2.8636706,7,1,0,4875
54,0.21501336,-0.29768941,-0.197322,0.90896332,2.8000116,1.2285287,0.59354752,10,1,0,33250
55,0.34058276,-0.58026892,0.42369416,0.60644418,2.9160595,1.8647746,1.6027274,16,1,0,189250
56,0.070611849,0.31856745,0.83328575,0.44627744,2.6733599,2.0082848,3.5831313,17,1,0,81625
57,0.77097124,-0.33210376,-0.54279894,0.026071958,4.2576537,1.9925698,5.0711327,6,1,1,10000
58,0.54434365,-0.49636927,0.54035032,0.40660685,1.4765543,1.6562853,2.9552207,13,1,1,45875
59,-0.50472277,0.29294756,0.3719838,0.72184807,5.2814631,1.2462559,0.05006332,5,1,1,18500
60,-0.63913834,-0.36968094,-0.060897298,0.67166185,4.7162499,0.59106231,6.1206112,7,1,0,10250
61,-0.3896822,-0.58847117,-0.65742326,0.26390183,3.6136537,1.1299329,4.9047809,15,1,0,56000
62,-0.16394414,-0.32959694,-0.43787953,0.8202132,2.5599809,2.2912133,0.2612344,7,1,0,5000
63,-0.79018962,0.18761292,-0.26885396,0.5178023,0.24579473,1.8956779,0.71201748,5,1,1,4875
64,0.41148993,0.71086174,-0.52446812,0.22424276,5.3544154,1.9276168,3.2622845,12,1,1,83500
65,-0.43346915,0.3509528,0.39433414,0.73036784,2.4116044,1.1983453,5.99476,8,1,0,21250
66,-0.8430571,-0.27713254,-0.42563227,0.17688836,3.5899498,2.4249055,1.6403018,7,1,0,10625
67,-0.67113268,0.036162246,-0.55843121,0.48623833,6.1928849,2.4580526,0.51871341,6,1,0,5750
68,0.58183849,-0.4052237,-0.61549008,0.34413621,2.9119325,0.75482422,3.4543853,12,1,0,55625
69,-0.5549016,0.72930658,-0.38329753,0.11523508,5.9193592,2.1981671,5.1976385,28,1,0,469125
70,-0.64244348,-0.5256353,0.48314717,0.27846488,5.9209709,1.9584877,4.5495124,8,1,1,25750
71,-0.86470896,0.08441896,-0.28346121,0.40595767,2.9753892,0.88824195,1.8594798,3,1,0,2250
72,0.52229553,0.17208087,0.14218102,0.82303113,5.0386643,1.1983278,4.1966696,29,1,0,656750
73,0.7508623,-0.56681901,0.04686071,0.33574712,5.1926966,1.4674462,0.71761906,5,1,0,2375
74,0.42972848,-0.46921834,0.091409825,0.76603645,2.2870507,2.4319344,3.0287712,6,1,0,8750
75,-0.67113268,0.036162246,-0.55843121,0.48623833,3.8060939,1.7771738,2.2307999,37,1,0,425250
76,-0.54105216,-0.10812216,0.83164346,0.062779859,2.2936151,1.488266,4.4119511,3,1,0,7125
77,-0.5549016,0.72930658,-0.38329753,0.11523508,3.8640327,2.4984288,2.8389845,6,1,0,9625
