647
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0,0,0,1,0.36646029,0.76237684,2.474699,6,1,0,0.0625
2,0,0,0,1,0.85136688,0.99689865,5.2709064,2,1,0,0.015625
3,-0.79719371,0.079108648,0.45214531,0.39215887,1.9218732,0.72567409,0.4345133,1,1,0,0.015625
4,0,0,0,1,3.9395084,2.2683496,3.1721442,2,1,0,0.015625
5,0.15015262,-0.86272669,-0.38341582,0.29351175,5.6943908,2.6235578,0.88832164,1,1,0,0.015625
6,0.43905309,0.75846273,0.059494447,0.47794047,4.0638056,2.1365671,1.9716922,1,1,1,0.0625
7,0,0,0,1,0.72751582,1.9518349,5.8078885,1,1,0,0.015625
8,0.54388672,-0.45439604,0.64068651,0.29535097,1.3067604,1.5753735,2.6987455,3,1,1,0.09375
9,0,0,0,1,2.4034448,1.3149525,0.67278004,1,1,0,0.015625
10,0,0,0,1,0.63102752,2.1712894,4.2311301,1,1,0,0.046875
11,0.45035076,0.20719266,-0.47829932,0.72490352,1.1585382,0.87145293,4.1674557,2,1,0,0.015625
12,0.13946886,0.073062822,0.93851858,0.30723467,5.8101492,2.3884194,0.52212715,1,1,0,0.015625
13,0,0,0,1,3.5528464,2.0407176,0.28005013,1,1,0,0.015625
14,0,0,0,1,3.4858949,0.83411455,3.13732,1,1,0,0.015625
15,-0.17563319,-0.16967563,0.87578344,0.4163731,5.9243345,0.49340278,4.3880405,4,1,1,0.0625
16,0,0,0,1,0.55505753,0.47576424,1.415771,1,1,0,0.015625
17,0.62504202,-0.058112677,-0.61343277,0.47921351,2.2192073,0.86306405,0.12792002,11,1,0,0.28125
18,-0.014862805,-0.73299319,-0.17730871,0.65655285,1.5252179,1.5985365,5.2378087,1,1,0,0.015625
19,0.23280628,0.57810754,-0.64955276,0.43551591,4.0867977,3.0591199,3.3872385,6,1,0,0.140625
20,-0.89090955,-0.27067193,0.29966944,0.20788266,4.2206664,0.70806092,4.4832373,1,1,0,0.046875
21,0.17611574,-0.31602514,0.56804961,0.73920971,2.4863091,2.3180225,5.6070585,3,1,0,0.015625
22,0,0,0,1,5.6366906,2.4126852,0.20408812,1,1,0,0.015625
23,0,0,0,1,0.77072823,2.2483559,2.8333442,1,1,0,0.015625
24,-0.15630609,0.52809942,-0.00039429512,0.83467311,5.0006247,1.1665143,1.2835054,1,1,1,0.015625
25,0,0,0,1,3.2803006,1.4337176,2.6737716,1,1,0,0.015625
26,0,0,0,1,2.6605518,2.13375,5.4575081,1,1,0,0.015625
27,0,0,0,1,3.7545013,2.3040941,0.37213501,8,1,0,0.109375
28,0,0,0,1,0.55732214,1.2872518,5.2063379,2,1,0,0.015625
29,-0.075026527,0.98692435,0.090851329,0.10998805,4.0978622,2.8552997,0.80452043,4,1,1,0.15625
30,0,0,0,1,1.6037538,1.3753738,1.5878338,2,1,0,0.015625
31,0,0,0,1,2.0988321,2.1863656,4.0734344,1,1,0,0.015625
32,0,0,0,1,4.441525,0.99610871,4.8148131,1,1,0,0.015625
33,-0.40750551,-0.54201031,0.26757279,0.68452096,0.55348933,1.4903815,4.9844384,3,1,1,0.3125
34,-0.3349399,0.28644651,-0.22396769,0.86925375,4.0714755,0.80719221,4.6919737,1,1,0,0.015625
35,0.40462789,0.89356589,-0.050385043,0.1878233,3.0081437,0.44751859,5.3498182,1,1,0,0.015625
36,0.7393989,0.0049353889,0.51672316,0.43158075,2.2733254,1.6644033,2.2599759,7,1,1,0.375
37,-0.45008042,-0.75169837,0.34509945,0.33657622,5.2317023,0.83444804,5.7704992,1,1,0,0.015625
38,-0.2141581,0.098309897,-0.81002903,0.53695858,0.28387263,0.64616489,4.1378002,1,1,0,0.015625
39,-0.46581805,-0.0076982472,0.63326085,0.61800891,0.12512398,0.66565853,3.0538423,1,1,0,0.015625
40,-0.20969404,-0.36190087,-0.83759934,0.35140231,0.72703886,2.3872738,0.67941552,2,1,0,0.015625
41,-0.48442173,0.84189135,-0.17355604,0.16258168,6.0525565,2.6613677,1.8666989,2,1,1,0.015625
42,0,0,0,1,3.5025451,0.97735971,3.8941202,2,1,0,0.046875
43,0,0,0,1,0.3057335,1.5950915,5.4926209,1,1,0,0.015625
44,0.10009816,0.64153594,-0.61650431,0.4453474,5.7752995,1.8248037,4.7885151,1,1,0,0.015625
45,-0.68629533,0.49452844,-0.50159967,0.18121305,0.59971386,2.0165291,1.8485194,11,1,1,0.796875
46,-0.59957528,0.67752099,-0.089277938,0.41653839,5.6479678,2.261462,1.0574948,6,1,1,0.15625
47,0,0,0,1,5.7307711,2.1134579,1.7696911,2,1,0,0.015625
48,0.67952299,0.13717835,-0.58174068,0.42545086,5.7006774,0.63398564,1.4378669,7,1,0,0.296875
49,-0.13312683,-0.36296043,0.91751623,0.093279324,5.6464276,1.9917266,0.86044604,3,1,0,0.015625
50,0,0,0,1,2.2688468,1.3149153,2.2441747,1,1,0,0.046875
51,-0.066507719,-0.085274555,0.4500632,0.8864243,0.43860537,0.21671091,4.9049568,1,1,1,0.015625
52,-0.31060016,0.24059013,0.91944778,0.016112532,4.0708528,0.80752647,5.3889699,10,1,1,0.390625
53,-0.25989428,-0.058310334,-0.15394843,0.95150131,0.38111213,0.53921944,6.2228837,5,1,1,0.265625
54,0,0,0,1,0.86699015,1.2608408,3.5237005,4,1,0,0.015625
55,0,0,0,1,5.8278403,0.91280687,0.9596858,2,1,0,0.015625
56,0.41249755,-0.061188806,-0.90055662,0.12288005,4.4295139,0.86030883,4.724041,7,1,1,0.21875
57,0,0,0,1,1.869277,0.56470686,4.5870485,1,1,0,0.03125
58,0,0,0,1,4.7132082,2.4429395,3.7567935,1,1,0,0.015625
59,0,0,0,1,4.7556853,1.015642,5.584084,13,1,0,0.484375
60,-0.386967,0.87227541,0.28258684,0.097656503,2.3716593,1.4791927,2.4215491,4,1,0,0.125
61,0,0,0,1,1.3487291,1.7926202,3.8790259,3,1,0,0.015625
62,0.0095502539,-0.91635805,-0.3147859,0.24719739,0.64912897,2.5626268,4.350656,1,1,0,0.015625
63,0,0,0,1,2.7671466,1.2675352,5.527277,7,1,0,0.296875
64,0,0,0,1,2.4273412,2.5619545,3.8980143,4,1,0,0.09375
65,0,0,0,1,1.0022405,2.010159,1.5979606,1,1,0,0.015625
66,0.240357,0.38024497,0.49968639,0.74024034,3.3155293,1.6147679,3.9412711,1,1,0,0.015625
67,-0.72915542,-0.48009869,-0.45373255,0.17878611,1.777723,2.1227181,0.61316407,7,1,1,0.15625
68,-0.0032858893,-0.93217838,-0.2864773,0.22127688,2.4803801,2.4008012,5.6290226,10,1,1,0.140625
69,0.88026738,0.19993733,-0.28743601,0.32021067,4.0964494,2.2519522,3.6497629,8,1,1,0.6875
70,-0.79719371,0.079108648,0.45214531,0.39215887,0.95667559,1.9764729,0.1914027,2,1,0,0.015625
