624
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.081667326,-0.66182262,-0.74476922,0.02529807,3.2304151,1.459927,6.1264539,1,1,1,0.015625
2,0.84021801,0.1981356,0.48673505,0.13366002,4.8170047,2.2568932,5.3488479,4,1,0,0.03125
3,0.22590791,0.66544747,-0.32451719,0.63311452,4.8587694,1.5585053,2.3717263,4,1,1,0.03125
4,0.023228845,-0.93716174,-0.3073175,0.16353674,2.6773443,2.4304605,5.7693744,2,1,1,0.015625
5,-0.738774,-0.37002662,0.53904504,0.16347367,5.529429,1.4930242,3.4132817,1,1,0,0.015625
6,-0.19249988,-0.23804805,-0.71575761,0.62766868,1.741672,0.62227607,6.2432628,2,1,1,0.0625
7,0.17860627,0.46833327,0.5417316,0.67475235,3.6736262,1.9218352,0.095922299,1,1,0,0.015625
8,-0.43152377,-0.61053759,0.31238458,0.58604348,4.6368389,1.657854,5.1595054,5,1,0,0.109375
9,-0.21758878,0.83508378,0.28841263,0.4148595,4.3597798,2.0822203,0.70840371,1,1,1,0.015625
10,0.20109309,-0.5862307,-0.53902674,0.57039046,4.173305,1.9401624,1.3432065,2,1,0,0.015625
11,0.69206363,-0.26722577,-0.43964359,0.50631201,2.0635579,1.468027,4.3829098,1,1,0,0.015625
12,0,0,0,1,2.6906617,2.3221612,1.0882037,2,1,0,0.015625
13,-0.36331251,0.61535913,0.65155262,0.25459075,4.0474315,1.5921235,6.1223516,2,1,1,0.078125
14,0.20109309,-0.5862307,-0.53902674,0.57039046,2.1698284,1.2874534,2.4446261,3,1,0,0.015625
15,-0.42988935,0.42679811,0.74625403,0.27594104,0.84646869,1.9959462,2.3240232,3,1,0,0.015625
16,0.74344277,-0.11332116,0.28754789,0.59309983,2.8851378,1.7512515,4.2804499,1,1,0,0.015625
17,-0.2382493,-0.4343569,-0.096288629,0.86330754,1.2875043,1.2230153,5.0313287,4,1,0,0.078125
18,0,0,0,1,2.9613247,1.8537465,2.0815964,1,1,0,0.015625
19,0,0,0,1,6.0855994,2.0659606,2.0103583,2,1,0,0.015625
20,-0.92001319,-0.015037962,-0.14394705,0.36418244,6.1313276,1.6185268,0.78771842,1,1,0,0.015625
21,0.80342579,-0.5579406,0.088002808,0.18832107,3.1580219,1.7114733,0.31177187,1,1,0,0.015625
22,-0.082022749,-0.53841585,-0.41770715,0.72725606,4.4888606,2.6184604,0.54345369,1,1,0,0.015625
23,0,0,0,1,4.5880313,0.23832449,4.5038753,4,1,0,0.03125
24,0,0,0,1,1.161593,2.5685451,4.7962422,4,1,0,0.09375
25,-0.85055315,-0.14589511,-0.06830699,0.50060773,3.9165289,1.7216737,1.7654035,2,1,0,0.015625
26,0,0,0,1,2.9751687,2.483084,1.9345328,2,1,0,0.015625
27,0.1867436,-0.28218728,-0.65667713,0.67399728,2.9277854,0.6903953,4.9001656,3,1,1,0.15625
28,-0.738774,-0.37002662,0.53904504,0.16347367,0.71128762,2.2854028,2.0602286,4,1,0,0.140625
29,0.079627983,0.19019324,0.54120767,0.81521785,1.1975451,1.3407341,4.2826552,1,1,0,0.015625
30,0,0,0,1,1.9070184,0.82573456,4.8121119,2,1,0,0.015625
31,-0.57599783,0.062843189,0.40677214,0.70626748,3.0278437,0.7599231,1.1757144,1,1,0,0.015625
32,0.74344277,-0.11332116,0.28754789,0.59309983,0.77317834,1.8134699,5.7120576,1,1,0,0.015625
33,-0.045369692,0.84897017,0.46653813,0.2439947,5.8645988,1.6139082,3.9019058,2,1,0,0.015625
34,0.0035062712,0.80971366,0.54878014,0.20782669,0.094262525,1.5885866,5.1161094,1,1,0,0.015625
35,-0.6725589,-0.42392892,-0.45439625,0.40183681,1.4091232,1.8380694,0.28428832,2,1,1,0.015625
36,-0.8758567,-0.3015914,0.028544249,0.37563658,5.6519666,1.2360237,5.8693132,5,1,0,0.046875
37,0,0,0,1,1.8143047,1.4349545,2.655513,8,1,0,0.25
38,0.74344277,-0.11332116,0.28754789,0.59309983,0.33071509,2.7591228,2.4852493,2,1,0,0.015625
39,0.17860627,0.46833327,0.5417316,0.67475235,3.5277097,1.3944538,5.776546,1,1,0,0.015625
40,-0.43152377,-0.61053759,0.31238458,0.58604348,5.2287149,1.7635465,0.18324436,2,1,0,0.015625
41,-0.43152377,-0.61053759,0.31238458,0.58604348,0.69441813,1.9128429,1.712294,1,1,0,0.015625
42,-0.61671406,-0.14874184,-0.37289268,0.67711937,3.2135246,1.1611726,0.25111651,1,1,0,0.015625
43,-0.43152377,-0.61053759,0.31238458,0.58604348,0.72561413,1.9977018,1.3366516,1,1,0,0.015625
