1414
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.084259145,0.52215886,-0.63426363,0.56387949,1.4478165,1.6844074,0.09928593,10,1,0,26625
2,0.067830123,0.42198408,-0.89033914,0.15692249,5.9493494,0.88323164,3.1265121,11,1,1,65125
3,0.76385313,-0.19566093,-0.55285633,0.26943478,4.0081534,1.8167791,4.5096703,66,1,1,1164000
4,0.63835895,-0.50984007,-0.059550844,0.57359809,4.945363,1.8245082,1.5684752,21,1,0,136250
5,0.244077,-0.41887084,-0.68109626,0.54870892,4.5957932,1.1617582,5.4301825,10,1,0,51750
6,-0.38115197,-0.1341708,0.87605929,0.26313785,5.3426485,0.83194023,4.6657128,6,1,1,3625
7,0.36495024,-0.32940924,-0.045555349,0.86961234,4.4533477,0.7789883,4.0785999,5,1,0,12125
8,-0.79071397,0.29786333,-0.48644784,0.2223001,1.9312394,0.88046473,2.5252934,8,1,0,3125
9,-0.027924573,0.47118595,-0.51292855,0.71701342,5.39255,0.98314482,2.1325669,6,1,1,49875
10,-0.18647105,0.52130181,-0.63958997,0.53328949,5.9316926,1.1734791,2.1030593,8,1,1,15250
11,0.48731568,-0.70993716,0.29019272,0.41749352,0.71387422,2.5799713,5.5750833,4,1,0,1375
12,0.1759924,0.87842977,0.091891065,0.43467659,1.8409656,0.73871052,6.0884881,6,1,0,9500
13,-0.82941866,-0.42817792,0.34493878,0.098719649,4.6913705,2.5813274,1.6023873,5,1,0,6750
14,0.30729029,-0.08840099,-0.54635805,0.77411294,3.4760759,0.6509378,4.0363064,5,1,1,18000
15,-0.094728179,0.17389032,0.94680434,0.25367364,3.7467146,1.5509181,6.1915941,28,1,0,301875
16,0.61795205,-0.076206714,-0.43421197,0.65098977,3.607126,1.3442068,3.8525298,32,1,1,828625
17,-0.52974093,-0.019175503,-0.20139416,0.82367909,5.3045816,2.3646166,4.2374973,10,1,0,41750
18,0.080378912,-0.80839914,-0.5260725,0.25155085,3.7696865,1.5141113,5.7070055,9,1,0,18375
19,-0.25569016,-0.62471199,0.73464072,0.068267271,3.3809609,1.5542901,2.8931491,14,1,0,62125
20,0.059297197,0.05070411,0.94730484,0.31068718,2.5951502,0.15619802,1.1802733,20,1,1,231750
21,0.12758139,-0.078940958,0.32408208,0.93405682,2.3188679,1.2316939,0.85590637,33,1,0,321750
22,0.59324557,-0.11961807,-0.76010662,0.23662034,4.2116332,1.2999963,4.6095643,9,1,1,50000
23,-0.41639745,-0.41924495,0.61620265,0.52071214,6.2027988,1.2643278,4.6251874,11,1,1,162625
24,-0.04522026,0.96417058,0.050597776,0.25645697,5.9643259,0.63002694,0.83004332,7,1,0,17500
