435
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
90,0,0,0,1,3.1792765,1.1148549,5.7470102,1,1,0,0.0080000004
91,-0.24572328,-0.63776827,0.68823224,0.24332698,5.9888239,0.44525382,5.6318297,1,1,0,0.0080000004
92,0,0,0,1,0.67777395,1.3968946,1.9943078,5,1,0,0.016000001
93,0.98070657,-0.055905454,-0.10916136,0.1522267,0.23307069,2.5168817,4.1615772,1,1,0,0.0080000004
94,0,0,0,1,5.2946768,2.0924749,4.5227065,4,1,0,0.024
95,0.3736428,0.33856401,0.33506182,0.79592651,3.4793241,1.0569495,2.0069556,10,1,0,0.31200001
96,-0.35178319,0.23795433,0.86389393,0.27076486,4.4213886,0.87727028,5.6108422,2,1,1,0.0080000004
97,-0.4484815,-0.47764659,0.42310336,0.62586075,0.025337173,1.5099772,2.9884973,1,1,0,0.0080000004
98,0,0,0,1,5.3491631,2.6834476,4.9740639,2,1,0,0.0080000004
99,0.37929347,-0.16315216,0.44193837,0.796372,2.2287424,0.85126048,3.0411875,3,1,1,0.032000002
100,0.74497044,-0.13244115,-0.63801384,0.14288713,4.3161263,1.7163531,4.6680107,1,1,1,0.0080000004
101,0.95475256,0.053307798,0.27923679,0.087364875,3.4238584,2.1771121,2.5652831,1,1,0,0.0080000004
102,-0.49175262,0.26767978,0.52772635,0.63877362,5.7599483,1.3486614,3.007,1,1,0,0.0080000004
103,-0.49175262,0.26767978,0.52772635,0.63877362,1.1546304,1.9800608,2.7963412,1,1,0,0.0080000004
104,-0.8660745,-0.050130017,-0.37071991,0.33161533,3.886487,2.9074273,0.5798443,5,1,0,0.048
105,0,0,0,1,5.6502295,1.7876595,0.94357169,7,1,0,0.296
106,0.9414686,0.018212778,0.026244119,0.33558381,4.3990793,1.4141201,2.5500634,1,1,0,0.0080000004
107,0.497109,-0.061768107,0.7782352,0.37870467,1.9000615,1.0493501,2.1473036,1,1,1,0.0080000004
108,-0.21909522,-0.19985633,-0.95501459,0.0014135926,1.9297947,2.5477352,1.8182422,12,1,0,0.16800001
109,-0.12724341,-0.21889293,-0.087905817,0.96341449,1.1352291,0.51195186,5.3299403,8,1,1,0.31200001
110,-0.35576388,0.88702506,-0.18168138,0.2315391,2.5622714,0.21680097,5.1857805,2,1,0,0.016000001
111,-0.49175262,0.26767978,0.52772635,0.63877362,0.57142836,1.36599,4.915884,1,1,0,0.0080000004
112,0.28610909,0.48169631,-0.70186126,0.43988746,5.1873651,1.189396,3.1177077,12,1,1,0.16800001
113,-0.14015952,0.8063277,-0.540205,0.19588137,4.1512451,2.4603226,5.2322764,1,1,0,0.0080000004
114,0.76835108,0.5058623,0.3362982,0.20160243,2.6930695,2.3357728,1.5285904,8,1,1,0.080000006
115,0,0,0,1,5.0567436,1.5580405,2.1738195,1,1,0,0.016000001
116,0.10955368,-0.48068771,0.85278004,0.17234704,2.7932024,2.4177713,5.4286466,4,1,0,0.0080000004
117,-0.49175262,0.26767978,0.52772635,0.63877362,2.9570906,2.3698876,5.4683685,2,1,0,0.0080000004
118,-0.39443457,0.19088255,-0.89097697,0.11893386,0.98737675,0.90717912,1.8888108,7,1,1,0.12
119,0,0,0,1,3.4615164,1.6225655,0.66098785,2,1,0,0.0080000004
120,0.86758447,-0.08440727,0.34338877,0.34965229,5.9977469,0.38987225,4.9878087,5,1,0,0.032000002
121,-0.36402595,0.55944049,-0.37956107,0.64065969,5.8241057,1.4615563,1.5287839,1,1,1,0.016000001
122,-0.85132462,-0.33254138,0.39225793,0.10390547,3.7398715,2.0391386,3.9332583,26,1,0,1.5200001
123,0.027712911,-0.10457871,-0.66475594,0.73918527,1.4842013,1.5506954,5.8947077,9,1,0,0.12800001
124,0.66890138,0.70572567,-0.0075624585,0.23337752,0.71888566,2.5605299,6.0960078,4,1,0,0.040000003
125,0.0072637638,0.51102459,-0.66544998,0.54403806,5.5836215,1.0728729,2.4704552,3,1,1,0.024
126,0,0,0,1,4.4960403,1.2699599,2.9958575,6,1,0,0.088000007
127,-0.11180037,0.12396485,-0.85708302,0.48738289,0.21679679,0.33543628,1.8906932,3,1,1,0.18400002
128,-0.57630152,-0.7717095,-0.2513524,0.09572351,2.1362765,2.5969605,0.27756524,2,1,1,0.016000001
129,-0.49175262,0.26767978,0.52772635,0.63877362,4.0893016,0.81582797,4.7144828,1,1,0,0.0080000004
130,-0.78092986,-0.065266527,-0.20366524,0.58686388,0.41741705,1.8010479,0.2506538,11,1,1,0.37600002
131,-0.061057109,0.68255496,-0.726794,0.046490185,4.6645665,0.58262122,5.128099,5,1,0,0.024
132,0,0,0,1,1.4499383,1.5197411,1.4738389,2,1,0,0.024
133,0.46340707,0.31399071,-0.7258451,0.39976561,4.7562084,0.95744067,5.9535737,3,1,0,0.032000002
134,-0.40969118,-0.87003416,0.27386761,0.013792182,0.066404067,1.6066995,5.3140726,1,1,0,0.0080000004
135,0.45637071,-0.14803897,0.84246767,0.24506831,1.5402038,1.0008101,2.1675515,12,1,1,0.192
136,0,0,0,1,1.3079071,2.1983402,3.6650565,7,1,0,0.096000001
