1426
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.0088510839,-0.037486244,-0.37109584,0.92779535,2.1831508,0.077053085,4.8610058,4,1,1,9750
2,-0.73306125,-0.64419538,-0.2085928,0.064207114,1.9931529,2.7015488,0.55122554,2,1,1,2500
3,0.44234803,0.43719563,0.095445082,0.77722484,3.7766511,1.7892886,2.8922255,15,1,0,64500
4,-0.2809279,0.2149142,-0.36802158,0.85991371,5.0238209,0.6177727,0.49275407,10,1,0,38125
5,-0.82974774,-0.40262634,0.27049366,0.27612296,5.3279524,2.5395887,0.062744118,2,1,0,875
6,-0.54757524,-0.59949738,0.57701218,0.088437147,0.97807783,1.7739121,0.73518324,3,1,0,1500
7,-0.12306456,0.36254662,-0.84773725,0.36709216,4.6079073,1.8608428,5.3645043,31,1,0,521250
8,-0.022694159,-0.48623022,-0.56317532,0.66775644,5.5362415,0.77960491,2.240808,5,1,0,22750
9,-0.34470531,-0.75194228,0.55950826,0.052072555,4.6759152,2.4104559,0.041544899,7,1,0,11750
10,0.47904643,-0.05133757,-0.70751834,0.51700753,5.3048606,2.3579643,2.2057793,11,1,0,45375
11,0.39737353,-0.83514243,-0.069335833,0.37393051,4.7443242,1.4036101,0.10898655,18,1,0,73250
12,0.035361048,-0.17333946,-0.84879225,0.49825162,0.07729125,1.0150069,5.8989253,7,1,0,15625
13,-0.22436616,0.64264715,-0.1122953,0.72391593,5.6228986,0.73136598,2.3456564,3,1,0,125
14,0.064321354,0.19418669,0.52087349,0.82876122,0.52088279,1.4318298,1.2987773,24,1,0,175750
15,0.35290793,0.55458093,0.74665809,0.10196928,2.4148035,1.4874902,4.6731591,11,1,0,39750
16,-0.02639756,-0.09512876,0.97486007,0.19975372,6.2146106,0.19776897,3.6143827,7,1,1,12000
17,-0.35542539,-0.75525653,-0.5448758,0.079815947,2.5562885,1.9752096,0.2944037,7,1,1,34125
18,-0.043806113,0.78882557,-0.40548092,0.4598048,3.6290338,0.94210738,3.9538624,5,1,0,15125
19,0.77305937,-0.28000456,-0.55502307,0.12619855,4.1413102,1.9305532,4.8363194,1,1,1,125
20,0.25658339,-0.53186017,-0.657682,0.46770084,2.9729228,1.2633986,5.2155352,16,1,1,146375
21,-0.32634965,-0.71097291,0.26003882,0.56603289,0.70981985,1.7966857,4.712069,50,1,1,1011625
22,-0.70123583,0.5011512,0.44587457,0.24147801,4.588244,2.0780385,5.8292499,10,1,1,38250
23,0.42102742,0.5806309,0.36935109,0.59091747,0.85902023,1.8685142,3.8070779,6,1,0,5125
24,0.052272018,0.62615174,0.61479586,0.47668403,3.7178352,1.3588089,0.74281913,6,1,1,9500
25,0.42602131,-0.89912713,-0.054878745,0.084050894,4.4153156,2.065619,0.031168273,8,1,0,6875
26,-0.5518555,-0.26778087,-0.58250529,0.53332597,0.15257095,0.95837241,6.1047196,12,1,0,28000
27,-0.43059123,-0.040776912,-0.1223648,0.89328343,0.52088279,1.4318298,1.2987773,3,1,0,875
28,0.080827497,0.84661633,0.48015091,0.21485543,5.404871,2.3897238,3.1549344,14,1,0,64500
29,0.4176681,-0.75004297,0.24339887,0.45138216,3.3802233,1.0238597,4.5463386,7,1,0,6875
