1422
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.23404792,0.68778437,-0.65762222,0.19926673,0.033784028,1.6264766,2.5193751,7,1,1,26250
2,-0.86311722,-0.1958424,-0.4565129,0.090941697,4.168427,1.7522641,2.0767391,3,1,0,3750
3,0.7239092,-0.42507222,-0.48798212,0.23904508,2.6215134,1.8453966,2.7387202,37,1,0,432375
4,-0.12920658,-0.61856753,-0.09822464,0.76878589,2.9620709,0.93998736,4.6150537,14,1,0,49125
5,-0.47356197,-0.77637291,-0.17170261,0.37881714,1.4486417,2.2836981,5.6856666,14,1,1,115750
6,-0.39782277,-0.4588255,-0.047720309,0.79305673,5.7642202,1.6816667,4.6049027,8,1,0,39000
7,-0.91793162,-0.029510692,-0.38487402,0.091666378,1.3691182,2.3280642,1.3048421,11,1,1,88500
8,-0.61045021,-0.49159941,0.099293068,0.61304277,0.51739514,1.8014756,5.444644,8,1,1,40375
9,-0.44173044,0.67182934,-0.05045538,0.59243041,5.378983,1.8681184,1.0741259,3,1,1,15250
10,-0.29645061,-0.0087534925,0.20805603,0.93206924,5.4823022,0.53859997,3.3525958,8,1,0,16625
11,0.57829511,-0.042285468,0.52872771,0.61986583,2.362385,1.2370622,2.5083671,12,1,1,31625
12,0.42739868,-0.2054961,0.82589525,0.30495703,5.2825298,1.1425971,5.3870087,5,1,0,3500
13,-0.4172377,0.34351793,0.033487085,0.84070611,2.4936132,2.1902764,0.28605363,10,1,0,56875
14,0.54190844,-0.53949374,0.55138177,0.3335565,1.3316798,1.7410542,2.8980103,21,1,1,647750
15,-0.014600336,0.56216085,0.60819072,0.56023747,1.9315758,0.9602375,1.7626096,10,1,0,18875
16,0.18565458,-0.34966728,-0.37836593,0.83672243,2.4835756,0.81408995,4.6489739,1,1,1,375
17,-0.5154714,-0.013430377,-0.68525994,0.51432246,0.36592788,2.9463701,4.0833921,16,1,0,108750
18,-0.0064828172,-0.85448772,0.24676846,0.45707113,4.0951028,2.7884183,1.7432486,10,1,0,37500
19,0.96136755,-0.19534069,0.15340389,0.11866646,1.4423449,2.6804769,1.5804019,2,1,0,2000
20,-0.07613527,0.60741413,-0.78068465,0.12563001,0.47826287,0.38294885,0.60363156,5,1,0,6875
21,0.29203135,-0.72240287,-0.56519747,0.27093098,0.27813578,0.98234367,3.3553889,4,1,0,9500
22,0.51715529,-0.011635141,-0.78365886,0.34393874,0.21036209,2.1213822,2.1828589,7,1,0,13375
23,0.95398408,0.072996251,-0.21768084,0.19287537,4.063705,2.5513906,3.9109681,7,1,1,11125
24,-0.37723091,-0.64960909,0.56029826,0.34895664,0.88358927,1.2700694,0.065771341,20,1,0,72000
25,-0.3832179,0.46998784,-0.074200764,0.79167521,2.9791451,1.9542127,1.3467112,24,1,0,211750
26,-0.40229782,0.28874943,0.16537818,0.85289526,0.56367612,1.9290578,2.3226528,20,1,0,71625
27,0.3037149,0.50600129,-0.10635316,0.80025554,4.3039284,1.2624956,2.2435064,18,1,1,459750
28,0.5963341,-0.14377223,-0.60121614,0.51210761,4.7637119,0.6485402,4.52493,6,1,0,3375
29,0.81766355,0.19967707,-0.47926685,0.24871413,4.4732156,2.0008166,3.9941823,14,1,1,110375
30,-0.35029593,-0.27001461,-0.86504281,0.23682457,6.1804132,0.66637957,4.6676478,17,1,0,222000
31,0.76104498,-0.32490405,0.50853193,0.2379982,5.221417,1.9677738,0.4538677,5,1,0,3625
32,-0.316019,-0.83150065,-0.45685437,0.0047762999,5.124649,1.2285739,2.4833367,17,1,0,73625
33,0.15375751,0.10135,0.97596633,0.11651846,5.2460771,1.3227605,2.9464507,6,1,0,6625
34,0.39651343,-0.48704711,-0.76597786,0.13725957,0.043429993,1.9059126,2.5747566,9,1,0,39625
35,0.094667181,-0.4150084,0.80856645,0.40623447,0.68984801,0.8794015,3.3828971,11,1,1,62500
36,0.39651343,-0.48704711,-0.76597786,0.13725957,3.9759479,2.1018744,5.0307603,5,1,0,5125
37,0.41302603,-0.79873788,-0.07228642,0.43151131,3.1256957,0.97367555,5.5245337,6,1,0,7625
38,-0.64788812,-0.30795771,-0.13691537,0.68312311,0.60574222,1.6397219,2.8583126,4,1,0,1750
39,-0.1467194,-0.72541988,-0.36628252,0.56398273,3.9163601,1.4056545,5.4068351,4,1,0,4375
40,-0.35744393,0.8592906,-0.022392757,0.365174,5.5968795,1.9212306,5.2118068,6,1,0,6625
41,0.42225814,0.20454194,-0.51776403,0.71538872,4.1191645,2.6984165,5.1847663,15,1,0,74750
42,-0.51158369,0.85491383,-0.078817472,0.034528047,0.12635101,2.9692822,2.1894538,8,1,1,52375
43,0.053492267,0.87504315,0.41768461,0.23869979,2.632478,0.95205146,5.3311486,9,1,0,127875
44,-0.22410853,-0.80848694,0.53523272,0.098235197,6.0930853,0.60221875,6.0340471,9,1,0,19375
45,0.35820007,0.43627393,-0.80632025,0.17665055,5.3800688,1.1996162,3.6133592,19,1,1,416625
46,0.1516826,0.024759905,0.91807783,0.36539352,1.5772811,1.631826,5.0101862,13,1,0,47250
47,0.1943758,0.56961584,0.1290129,0.78810626,4.3946209,2.1077743,3.2696397,6,1,0,19750
48,-0.1203637,0.46797585,-0.38615912,0.78574312,0.46055928,2.6975751,3.6926997,9,1,0,16250
49,-0.37723091,-0.64960909,0.56029826,0.34895664,5.5835028,1.0589068,0.28868029,11,1,0,35250
50,-0.86002821,-0.27097395,0.36418822,0.23300548,3.1954958,2.2902672,1.3572552,2,1,0,125
51,0.41302603,-0.79873788,-0.07228642,0.43151131,0.85043865,1.3495904,4.2572021,1,1,0,125
52,-0.012011376,0.63701552,0.49111572,0.59403056,6.1325555,2.2249844,5.5881138,5,1,0,5000
53,0.85921764,-0.094298117,-0.494908,0.088988915,4.4251699,2.0878189,4.6437926,6,1,1,73750
54,-0.052349903,-0.23255564,0.92823845,0.28557086,2.7678778,1.0070775,2.7983823,16,1,0,129250
55,-0.23331338,-0.74116331,0.36640269,0.51185042,4.1465955,1.0826046,1.0607619,13,1,0,80375
56,-0.93627471,-0.16803664,-0.19386223,0.23993903,5.2880926,0.73403519,3.2573512,12,1,0,61250
57,-0.43048474,0.36824313,0.82219434,0.05546451,4.0721169,1.2045002,5.4873757,21,1,1,271500
58,0.34668577,-0.7832827,0.27921239,0.43395579,1.4157546,2.0571954,3.7239707,14,1,1,73250
59,-0.29606849,-0.55845416,-0.13178602,0.76361305,1.2542139,1.3684739,5.370769,9,1,1,52625
60,-0.38441926,-0.46426368,-0.78929591,0.11701706,2.3028159,1.2939098,0.54441094,6,1,1,58000
61,0.038107876,-0.57989955,-0.47792646,0.65867335,4.4312143,0.67102635,3.7742436,5,1,0,4000
62,-0.037489131,0.47350571,-0.85952348,0.18869646,0.21490523,2.6265557,3.5925202,9,1,0,42625
