4683
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
95,-0.49394393,0.47646275,0.72703272,0.020642146,5.1992188,0.42255175,3.4605327,10,1,0,0.24300003
96,0,0,0,1,2.4497869,2.1345673,4.5096154,6,1,0,0.13500002
97,-0.49387181,-0.7764107,-0.0085009858,0.39141378,1.0259727,2.3370571,5.300643,2,1,1,0.027000003
98,0.54863977,0.24448274,-0.47111753,0.64596504,5.4333944,0.20991705,6.2816,8,1,0,0.13500002
99,-0.33821708,-0.46273148,0.18908192,0.79733104,0.70678002,1.2207115,5.1107206,7,1,1,0.10800001
100,0.41497424,0.81398511,0.093876034,0.39548951,3.0306504,1.4968916,1.6248037,4,1,0,0.054000005
101,0.85675138,0.12391931,-0.49769992,0.053998914,5.937407,2.6948841,6.1865983,6,1,0,0.027000003
102,0,0,0,1,3.6703074,2.3839142,5.4680676,4,1,0,0.027000003
103,0,0,0,1,2.8362441,2.0144331,2.5646353,3,1,0,0.027000003
104,0.4322595,-0.45749217,0.77217293,0.087186992,2.5418348,0.35693583,6.0163293,9,1,0,0.18900001
105,0.4322595,-0.45749217,0.77217293,0.087186992,0.21064566,1.9362611,5.898181,6,1,0,0.081000008
106,0,0,0,1,5.6876078,1.7870766,4.0852695,1,1,0,0.027000003
107,0.22613856,-0.39264214,-0.59417832,0.66456419,1.1194082,0.94178319,3.1255388,1,1,0,0.027000003
108,0,0,0,1,2.0573659,0.94055724,0.63152009,1,1,0,0.027000003
109,0.69699693,0.60950017,0.29851028,0.23150907,2.9489763,2.3668346,1.5119213,5,1,1,0.081000008
110,0,0,0,1,3.0720892,0.86470354,1.6317617,12,1,0,0.45900005
111,-0.51241547,0.63687152,0.48177999,0.31577376,4.3993053,1.9138347,6.1858406,4,1,1,0.081000008
112,0.11782999,0.93275702,-0.19795069,0.2773014,5.2066889,2.4462574,2.3164139,2,1,1,0.054000005
113,-0.49602219,0.25142756,-0.54317755,0.62905037,0.24313013,1.1793861,1.1814153,4,1,1,0.081000008
114,0,0,0,1,2.8913741,1.1756363,5.5172763,2,1,0,0.027000003
115,0,0,0,1,1.2008438,1.2244837,5.3264031,9,1,0,0.16200002
116,0,0,0,1,5.7040586,0.99638838,1.0278689,3,1,0,0.027000003
117,0,0,0,1,4.7875609,2.4930539,1.3098323,1,1,0,0.027000003
118,-0.17040558,0.083734371,-0.86928684,0.45638898,5.8440671,1.704353,1.3052187,5,1,0,0.054000005
119,0,0,0,1,5.5822687,1.0701742,4.1881332,5,1,0,0.13500002
120,-0.49067414,0.2316107,0.74893582,0.38038203,4.7413154,1.1470364,5.6233525,10,1,1,0.78300005
121,-0.051506996,0.57836705,-0.26453593,0.76997358,5.5994687,2.8553381,4.0486608,2,1,0,0.027000003
122,0,0,0,1,5.8063712,0.92963213,3.2753158,1,1,0,0.027000003
123,0.047194958,-0.82686645,-0.38469589,0.40752116,2.3844056,1.9518203,5.4119682,8,1,1,0.32400003
124,0,0,0,1,5.7918544,0.5096876,4.3099337,2,1,0,0.054000005
125,0,0,0,1,0.74305665,2.259136,2.0349393,2,1,0,0.054000005
126,0,0,0,1,0.21721381,1.3270856,3.8289337,12,1,0,0.40500003
127,0.4322595,-0.45749217,0.77217293,0.087186992,6.0626411,2.4717147,6.1703925,12,1,0,0.21600002
128,-0.4611384,-0.039915781,0.58524001,0.6657719,2.6004395,0.16447619,2.4560609,7,1,0,0.16200002
129,0.29708892,0.93496519,-0.1935008,0.011652601,5.9153738,2.7514198,3.3891096,4,1,1,0.13500002
130,0,0,0,1,0.46339691,2.5825143,2.33041,6,1,0,0.054000005
131,0,0,0,1,0.33846664,1.4432408,6.2431211,2,1,0,0.054000005
132,0.40129486,0.54900843,-0.68959934,0.24900797,5.3054705,1.4956212,3.4262655,8,1,1,0.40500003
133,0,0,0,1,3.3890855,0.19584985,0.89520961,7,1,0,0.13500002
134,0,0,0,1,0.27000961,1.2630856,4.140739,1,1,0,0.027000003
135,0.90627873,0.16889453,-0.3330687,0.19798674,4.3603206,2.34582,3.9918268,5,1,1,0.10800001
136,-0.3244347,-0.33382043,-0.73759449,0.48914248,1.7848817,0.96840793,0.18557037,1,1,1,0.027000003
137,-0.46775755,0.50597203,-0.65146804,0.31746596,5.3494091,2.3756754,4.9802547,2,1,0,0.027000003
138,-0.92445481,0.03600755,-0.23006701,0.30192024,4.6677332,1.4024414,4.0646372,1,1,0,0.027000003
139,0,0,0,1,2.2066031,0.50582355,3.1603539,8,1,0,0.10800001
140,-0.53548974,0.21388946,0.65145725,0.49305725,1.486989,1.8490072,2.7715151,3,1,0,0.027000003
141,0,0,0,1,4.2881217,1.157313,0.99940151,14,1,0,0.51300007
142,-0.48102576,0.018940452,0.46034274,0.74588203,2.3630061,0.59167188,6.0141954,7,1,0,0.10800001
143,0.21034624,-0.13375629,-0.87482542,0.41538432,1.4546251,0.54524696,1.6043613,1,1,0,0.027000003
144,0,0,0,1,4.9174204,1.150563,4.8326478,1,1,0,0.027000003
145,-0.44207904,0.64075154,-0.62244838,0.081003509,1.5329665,2.7865465,1.7992908,7,1,0,0.081000008
146,0.5993306,-0.56404936,-0.27935016,0.49458519,2.9006596,1.9333873,4.4108214,4,1,1,0.054000005
147,0,0,0,1,1.5084515,0.86421734,1.1341789,3,1,0,0.054000005
148,-0.16873093,0.32696524,-0.3762309,0.85033756,0.19625235,0.46065685,2.6596239,3,1,0,0.054000005
149,0.55125862,-0.41893867,-0.71433246,0.10165348,3.9211826,1.5295761,5.2208824,4,1,1,0.054000005
150,0.19880818,0.80909175,-0.42987323,0.34792936,4.8491201,1.7465867,3.8377721,1,1,0,0.027000003
151,0.64262801,-0.70666289,-0.024720255,0.29503506,0.25910193,1.1194921,4.0785408,3,1,0,0.081000008
152,0,0,0,1,4.1101503,0.84778905,1.7623762,8,1,0,0.21600002
153,0,0,0,1,5.7466502,0.54883242,0.80506462,1,1,0,0.027000003
154,0.46597749,0.31739229,-0.55151063,0.61478704,4.4707403,1.1979644,3.2748394,6,1,1,0.10800001
155,0.74192184,-0.1254217,0.65844619,0.016433496,1.4282827,1.7035429,1.7632157,5,1,1,0.054000005
156,0,0,0,1,5.7573314,1.421883,4.2276478,11,1,0,0.24300003
157,0.42453888,0.074856207,0.89962167,0.069599539,1.8225375,0.89139605,1.4734783,8,1,1,0.37800002
158,0,0,0,1,0.044136446,0.9010585,4.645915,4,1,0,0.081000008
159,-0.25471401,0.3865439,0.79953283,0.38269022,4.1706514,0.96257436,6.1469584,8,1,1,0.13500002
160,0,0,0,1,5.7739444,0.95084435,1.1690577,6,1,0,0.081000008
161,0,0,0,1,3.5492599,2.6132865,3.3661318,8,1,0,0.10800001
162,0,0,0,1,2.7937303,2.8800328,4.5948863,7,1,0,0.13500002
163,0,0,0,1,0.74032646,0.97785527,4.7725172,3,1,0,0.054000005
164,0,0,0,1,2.8870525,0.76822406,4.2128406,5,1,0,0.054000005
165,0,0,0,1,6.0189939,1.6781883,6.1484532,4,1,0,0.081000008
166,-0.73315227,0.013954909,-0.67963713,0.019656055,3.2306492,0.43567881,0.31523854,3,1,0,0.054000005
167,-0.29222506,0.3292065,0.89159906,0.10620163,3.9861059,0.91163355,5.6757822,3,1,1,0.027000003
168,0.42853284,-0.83561319,0.33983028,0.051239926,4.9367638,0.73942602,4.3667154,2,1,0,0.054000005
169,-0.32002044,-0.53082168,-0.49831998,0.60621154,5.3447003,0.85451865,3.5447509,1,1,0,0.027000003
170,0.84641427,-0.088297561,0.2503697,0.46162906,2.5406895,2.0358012,2.7485766,3,1,1,0.081000008
171,0.4322595,-0.45749217,0.77217293,0.087186992,0.88144565,2.5466058,0.49421129,2,1,0,0.027000003
172,0.86760813,-0.47234848,-0.051189132,0.14670628,2.9787536,2.8295677,3.9758611,10,1,1,0.67500007
173,0.4322595,-0.45749217,0.77217293,0.087186992,0.1468398,1.8950121,3.4362454,1,1,0,0.054000005
174,0,0,0,1,2.3726249,1.9372703,2.4989955,2,1,0,0.054000005
175,0,0,0,1,3.5868731,2.5074172,5.8150945,2,1,0,0.027000003
176,0.63471365,0.6867227,0.16813681,0.31189814,4.9815102,2.723789,3.6572778,6,1,0,0.081000008
177,0,0,0,1,0.61848307,0.97643578,5.4812937,6,1,0,0.10800001
178,0.87066579,0.28386757,-0.3117885,0.25327495,1.9208618,1.4278661,4.9754333,7,1,0,0.10800001
179,0.82956803,0.49206597,-0.20762682,0.16303086,1.5657005,2.9294071,1.1108534,1,1,0,0.027000003
180,-0.043323055,-0.8240276,0.45442277,0.33556145,2.0813513,2.6541739,3.4290233,1,1,0,0.027000003
181,0.55123997,0.076732688,0.64897209,0.518731,2.3834288,1.1804669,2.106806,3,1,1,0.027000003
182,0.033938389,-0.2345459,-0.76921809,0.59341377,2.6282048,0.47852993,5.4823956,9,1,1,0.35100004
183,0,0,0,1,1.8847463,2.6698248,1.0774535,15,1,0,0.59400004
184,0,0,0,1,1.5228512,1.646282,1.5609149,9,1,0,0.27000004
185,0,0,0,1,1.2550266,2.3071053,5.2404637,3,1,0,0.027000003
186,0.14290018,-0.16738044,-0.91276383,0.34413016,1.5298164,1.7124041,2.547529,2,1,0,0.027000003
187,0.59622455,0.0058872337,-0.10512374,0.79588354,3.9046338,1.7519504,3.1211445,3,1,0,0.054000005
188,0.4322595,-0.45749217,0.77217293,0.087186992,4.8877511,1.8164353,6.1995716,3,1,0,0.027000003
189,-0.25022078,-0.65991497,0.15984179,0.69018292,5.7067075,1.5050832,3.9821346,5,1,0,0.054000005
190,-0.39114255,-0.0067302715,-0.85132539,0.34958154,0.23711981,1.868127,5.3797517,2,1,0,0.027000003
191,-0.2422473,-0.1958506,0.94851649,0.057229456,5.452538,0.63357258,4.0927649,7,1,1,0.13500002
192,0.47779751,-0.58945292,-0.62868541,0.17032163,4.2779708,1.8699541,1.9810847,1,1,0,0.027000003
193,-0.49378356,-0.12777159,0.84347212,0.16854365,1.2160574,1.522923,5.0092607,7,1,0,0.13500002
194,0.39070275,-0.78685534,-0.17133649,0.44593027,2.1076775,2.4160888,3.2185893,3,1,0,0.027000003
195,0.59344256,-0.68269473,0.1920318,0.38062808,2.0056105,1.0185277,3.5499816,9,1,0,0.13500002
196,-0.23918493,0.40060064,0.73002249,0.49937654,5.6632805,1.8256068,5.3447242,2,1,0,0.054000005
197,-0.17040558,0.083734371,-0.86928684,0.45638898,5.9544425,0.81506246,3.443511,12,1,0,0.43200004
198,-0.026987238,0.65901423,0.72789609,0.18745445,2.9147003,2.5020738,2.2111914,1,1,0,0.027000003
199,-0.74109536,-0.35453904,-0.16104448,0.54694098,4.6120276,2.2505333,4.6132889,6,1,0,0.054000005
200,0.4322595,-0.45749217,0.77217293,0.087186992,0.2208018,1.4685173,2.2594206,1,1,0,0.027000003
201,0.3485828,-0.91664398,0.050744191,0.18888833,4.2542882,2.6930401,2.8352959,3,1,0,0.054000005
202,0.49446058,0.52626932,0.18531226,0.6664899,5.4168115,1.240932,5.6602983,2,1,0,0.027000003
